"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"phillyX","18 May 2004","when i first started watching this movie i had some insecure thoughts about actually wanting to watch it mainly because it seemed too *cute and childish* for a person my age(20)...i cant express how glad i am that i didn't follow through with those thoughts... cuz this movie is pure emotional bliss from the moment it starts and it keeps ur attention all the way to the end...VERY rarely can a movie and its characters manage to make u feel what they feelwhen the 2 sisters are excited, YOU become excited... when they are scared, YOU become scared... when they are happy, YOU become happy...the only thing that bothered me is that it was too short... i cant recall the last time 86 mins went by so fast!!the only thing i can blame myself for is that i haven't watched it until now, 16 yrs after it was made... to everybody else...don't make the same mistake i did... get it any way u can (ive only watched the japanese version cuz if u ask me English is pure poison to anything japanese/asian)10/10","
            9/10
            "
"mehobulls","18 October 2020","Art can have this amazing way of showing life more vividly than mundane reality, and ""My Neighbor Totoro"" is a prime example, taking us back to a view the world through children's eyes. More specifically, it is Japan, capturing its magical landscapes of rice fields and blue skies, the friendly, polite culture, its foods, architecture and customs that make it so very unique. A quintessential film.","
            7/10
            "
"Oskari97","24 June 2019","For me this isn't a film. This is more like a very nice painting that you could look at many hours and find inner peace while doing just that. It also reminds you what it was like to be a kid back in the day. Only bad thing about this movie is that it lacks plot and that's a big minus from me.","
            9/10
            "
"wiemerscarson","29 October 2020","Like most of the studio ghibli movies, the story telling in this train wreck is awful. In almost every one of these movies I have seen the writers forgot to introduce a plot. There are random short lasting conflicts throughout that do not even connect at the end. If you watch 30 minutes into this movie and I asked you ""what is this movie about?"" You would not be able to answer. There is a lot of story and absolutely no plot making for a long and boring disaster. I do not recommend this movie unless your the type of person who can enjoy a movie just because their are cute things in it. If you are that type of person, first of all good for you. Secondly you will love this movie.","
            6/10
            "
"rooee","12 April 2010","In 1988, after the delightful Nausicaä of the Valley of the Wind (1984) and Laputa: Castle in the Sky (1986), Hayao Miyazaki turned his attention to an even younger audience for this sugar-sweet fairy tale charting the adventures of the two young girls, Satsuki (Noriko Hidaka) and Mei (Chika Sakamoto), who move to the countryside with their university professor father (Shigesato Itoi) to be near the hospital where their mother (Sumi Shimamoto) recovers from a nameless illness.It is narrower of scope than the aforementioned classics - deliberately so, because this is a essentially a small-scale drama about a family coping with a terminal illness. That sounds dreadfully morose for what is a work aimed at very young children, but it's all played out very cheerfully, as we gradually enter the kids' fantastical world. In this world they meet the sleepy troll called Totoro. Their passion gives him a reason to awaken, and he becomes the totem of strength and vitality the girls need to cope with the uncertainty surrounding their mother's condition.We often speak of Pixar's and Dreamworks' canniness with the subtle grown-up substance of their animations. But Miyazaki goes beyond winks and trivial references. Perhaps it is the simplicity of his refreshingly formless narrative, but his symbolism has never been stronger than here. At one point, Mei becomes disillusioned by the fact that her acorns will not grow. Then, one night, she and Satsuki meet Totoro and perform a strange rain dance. The acorns don't just grow - an oak tree explodes from the earth, growing a hundred feet high in seconds. It's just one of many beautiful, hopeful scenes, all of which are delivered with a delirious smile.There is more than one nod to Lewis Carroll's Alice In Wonderland: Mei enter's Totoro's realm through a mazy, rabbit hole-style tunnel, while the hilarious 'Catbus' bears the perennial grin of the Cheshire Cat. But parents should not worry about any lurid drug references - this is a film that relishes the trappings of innocence better than any other I've seen.","
            9/10
            "
"MK_Movie_Reviews","24 August 2021","Satsuki and Mei are really cute. I miss the Japanese countryside... I like this line ""It was a dream, but it wasn't a dream. We did it.""","
            5/10
            "
"h-28658","12 May 2020","Maybe the plot is not too obvious. But I am sure this movie will arouse your childhood memories created by the story of this movie. I'd like to say this movie is enchanting and cheerful.","
            8/10
            "
"Jeff-154","20 March 1999","This is one of the best movies for kids and their parents I've ever seen. It's a cartoon fantasy that won't insult the intelligence of grownups.  The kids portrayed in the the movie are refreshingly like real-life children, not little comedians who crack snappy one-liners at each other.  The adults are caring and compassionate toward the kids.  Best of all, the natural world is depicted with loving attention to detail that makes it as magical as the Totoro spirits who inhabit it.  By all means see this film!","
            4/10
            "
"AnonymousbutDilpreet002","22 July 2018","This film is not only for kids . Infact , I don't recommend it to anyone below 13 . Most of the cartoons movies have a simple single plot. This one has two major plots and some sub plots too. I think it's a little complex for a children film.There is a scene where a father and his two daughters bath together which not okay for such a film. Maybe it's a culture in Japan but it can be disturbing for foreign viewers. Furthermore, there is a subplot of a love story between two kids. I admit that cartoons(And Animes) are also for adults but still this is a little too much for animation film.This is case with other Miyazaki films .Coming to the story , it starts with tatsuo kusakabe buying an old house . He lives with his daughters satsuki and Mei while his wife is sick and is in a hospital. Satsuki and Mei discovers that the house is haunted . They soon meet forest spirits and befriends them . First 50 minutes are wonderfully entertaining . It's a highly imaginative film. The bizarreness of the storyline keeps us engaged for entire 50 minutes. But after that the story goes downhill . It becomes confusing . The repetitive incidents fails to entertain . It drags for another thirty minutes.It does not have much of a storyline . It's a combination of sub-plots with a high amount of imagination which is best suited for kids . Miyazaki has a wide understanding about children's mind . More than any of us. But as I said earlier , its little too much complex . The idea of mother's death is dark for a children film.","
            10/10
            "
"deexsocalygal","18 May 2021","Ponyo is way better than this. I was a little disappointed. It starts out really good with two little girls moving into a new house in the country. I liked how the kids ran excitedly through their new house together exploring all the rooms & also meeting their neighbors. The big sister is always there for her little sister. It's interesting seeing how the Japanese live & the style of their kitchens, bathrooms, & bedrooms differ from American houses. The parts I didn't like so much was when Totoro makes his appearances. The 1st time the little girl runs into Totoro while she's playing outside by herself while her older sister is at school. Totoro is borrring. He's a very dull character. She runs into him while he's asleep in his cave. He did nothing but sleep, snore, & say his name in some kind of horrible growling screaming way while opening his huge mouth & baring his teeth. You can barely recognize that he's saying ""Totoro"". It was freaky. The next time Totoro makes an appearance is when the two girls are waiting in the rain by themselves at a bus stop for their father's bus to come bringing him home from work. The little girl is tired & cannot stay awake anymore. There's no bench & the ground is wet so the older sister has to carry her. Totoro didn't do anything- just walks up & stands next to her at the bus stop. He just stands there silent. The older girl stares at him wide eyed & gives him an umbrella. Instead of something cute happening Totoro decides to use his magic to shake the rain drops down on top of them from leaves of the tall trees. Besides the normal rain, now they have to endure bigger drops pelting down on them really hard from the trees & they make a very loud sound as they hit their umbrellas. It seemed like a mean scary thing to do. Totoro should of tried to make the girls feel more comfortable while they're outside alone in the rain waiting for their father. The girls are worried because his bus is late. The little girl is so tired she can't stand up anymore. There's no bench to sit on while they wait for their father so the big sister had to carry her & an umbrella. Totoro shows up & you would think he would do something to make her feel at ease. Instead he makes it rain harder. Then an odd bus shows up in the shape of a cat & Totoro gets on it & without saying a word the cat bus takes off & the two girls are all alone again. Stupid. So, outside of Totoro I liked the movie but that isn't good because the name of the movie is Totoro. For the main character Totoro isn't very exciting, cute, or kid friendly.","
            10/10
            "
"moutelik","11 April 2002","This is a masterpiece. Some films bring us unforgettable scenes. This is one of them. There is one scene, where the Totoros dance around a flower bed, where the girls had planted some accord seeds. The girls join the Totoros, in this childish dance to make the seeds sprout. To me as an adult, this was such an enchanting scene. To my children (3 and 4 years) it was magic, as we danced like the Totoros. The kids loved it, even not speaking English. I'd like to add a small detail, that can be seen on the DVD: the japanese version is full of silent scenes. In the dubbed version, those silences are almost always filled with some background dialogue. It doesn't spoil the dubbed version, but makes an interesting cultural detail.","
            7/10
            "
"imnovaz","2 April 2019","A joyful and timeless classic! This film still after 31 years provides much joy to be had. A must watch for anyone, no matter what age you are!","
            1/10
            "
"jose-cruz53","29 September 2012","My Neighbor Totoro is in my honest opinion one of the best movies I ever had the chance to see. It's absolutely perfect in every respect: the soundtrack is simple and beautiful, the animation is of excellent quality, with beautiful painting landscapes, the characters are amazingly realistic and is perhaps the ultimate children's movie. It's a flawless diamond of cinema and was rightly included among the 250 greatest movies ever made list by Sign and Sound.One day I watched this movie together with Citizen Kane and Akira and it easily ""overpowered"" both of these films (in terms of engaging my emotions). It's much more humane and engaging than 99.9% of all other films, animated or otherwise. The film also flows seamlessly and makes you pay attention without any effort, something that most movies have difficulty in attaining (a particularly extreme example would be Citizen Kane).This movie is considered to be Miyzaki's most personal film, as it reflects his childhood in Japan of the 1950′s. Though I don't really care that much about how personal a film is to a director besides it's effect on the emotions produced by the film. Other Miyazaki films also had a very strong emotional effect without any personal connection with the director, for instance, Kiki's Delivery Service takes place in an alternate history European city and it is about equal to Totoro in my book.I have argued previously that Miyazaki films (as other Studio Ghibli films) are extremely aggressive. Indeed, this film is like being hit in the head repeatedly by a 10-ton stone made of pure cuteness over a period of 90 minutes: every minute of the film consists of scenes evoking these strong emotions, structured around a simple basic story to minimize noise and we can really fell like the protagonists during the course of the film, it reveals the inner child of anyone. A masterpiece of simplicity and yes, cinematic aggressiveness.","
            10/10
            "
"chubarova","16 August 2021","Hayao Miyazaki - genius animation author. This film can be watched by children and their parents, and they will all like ot. Firstly, the plot shows us the friendship between two little girls and Spirit of forest. He helps girls in their problems, and they are treated with respect. I think that this film raise the issue of our world: elimination of forests. Secondly, the animation itself is pretty good and cute. Thirdly, the music is very authentic and beautiful.So, it's great animation.","
            8/10
            "
"Moonbeam_87","4 July 2022","Yeah This 1 Really Depends on Your Point Of View. On If Your Watching The Original Dub, or The Disney Dub with The Fanning Sisters. Because This 1 gets 2 Ratings From Me. First is The Worst The Disney Dub with the Fanning Sisters Gets My TM DREADED N FOR NOT WORTH MY TIME.And The Second Rating is For The Original Dub, and The Sub Those get My TM M For Moonbeam 87 Approved. Because as I said The POV Really Depends.","
            7/10
            "
"emryse","6 September 2022","I have been bingeing the work of Hayao Miyazaki and this is where I think he finds his stride, I'm not saying his first few films aren't good, I don't think this man has made a bad film in his life. This film though, is his first certified masterpiece. I love everything. The music is fantastic, the characters are loveable, so damn loveable and the animation is beautiful. The designs of the spirits as well are just next level.The story is delightful, it balances genuine heartbreak, the mother's illness, Mei's disappearance, (I will admit I was close to tearing up at points), with moments of pure ecstasy, the journey on the cat bus and tree growing. It has a really tight run time, a simple cohesive plot. There is nothing that comes to mind for me to criticise.It's so close to reaching a 9, so close but I don't quite think it gets there. Still a fantastic film.","
            7/10
            "
"akash_sebastian","21 July 2012","As we all know, Hayao Miyazaki is a master story-teller and animation director. This movie is one of his earlier gems, released back in 1988.With a warm & friendly story, and interesting characters & situations, the visually arresting movie takes us on a joy ride. No Villains, No Songs, No Adult humour - Just a simple adventurous journey of two sisters. The human characters are so real, lively and sincere. Their interaction with the warm and likable fantasy characters is enjoyable. A person of any age and taste can enjoy the movie. It delights you, without being crude or vulgar.Trivia: The movie is slightly autobiographical. When Miyazaki and his brothers were children, his mother suffered from spinal tuberculosis for nine years, and spent much of her time hospitalized. It is implied, yet never revealed in the film, that Satsuki and Mei's mother also suffers from tuberculosis. He once said the film would have been too painful for him to make if the two protagonists were boys instead of girls.","
            8/10
            "
"seruanyre","23 January 2023","""Tonari no Totoro"" is a classic animated film from acclaimed director Hayao Miyazaki and Studio Ghibli. The story follows two young sisters, Mei and Satsuki, as they move to a new home in the countryside to be closer to their hospitalized mother. In their new surroundings, the sisters discover a magical forest spirit, Totoro, and embark on a series of adventures with him.The animation in ""Tonari no Totoro"" is absolutely stunning, with lush, detailed backgrounds and charming, expressive character designs. The film's portrayal of rural Japan is particularly noteworthy, with the lush greenery and traditional architecture adding a sense of wonder and magic to the story. The soundtrack, composed by Joe Hisaishi, is also a standout, perfectly capturing the film's sense of wonder and nostalgia.One of the most striking things about ""Tonari no Totoro"" is its ability to capture the innocence and wonder of childhood. The film's depiction of Mei and Satsuki's relationship is particularly heartfelt, and the scenes between them are some of the most emotionally resonant in the film. The film's portrayal of Totoro and the other forest spirits is also noteworthy, with their designs and personalities expertly crafted to be both fantastical and relatable.Overall, ""Tonari no Totoro"" is a heartwarming and visually stunning film that is sure to delight audiences of all ages. It's a perfect blend of nostalgia, wonder and fantasy that is sure to be a timeless classic.","
            10/10
            "
"eddspilkington","5 July 2023","So, I have watched this movie about 3 times, one watching it normally, another taking down notes, and another when I watched it with my mother, and I have to say this movie is absolutely stunning, the animation even for 1988 is amazing, it clearly shows how this movie was ahead of its time.The characters are iconic an lovable. As a person who does not watch anime regularly, this is amazing. My only real judgement of it Is that fact that basically it's more centred on the two little girls rather than totaro. And it also can be very very boring at times, otherwise I suggest this movie to anyone.","
            10/10
            "
"robinhio84_","7 January 2021","No spoiler her, coz there isn't really a story or a plot. One of the best Miyazaki movies out there.This one has a lot of heart. And the attention for random details (like a toad in the rain) makes it so charming.What Miyazki does so much better than western animated family movies is to make the character real with flaws and imperfections. Which makes it a pleasant and surprising watch for everyone.Make sure to watch the first 30min your under 12y/o kids as it starts a bit exciting with some suspense. It will be hard to find many people that would truly dislike this movie. Don't read further watch and enjoy ;-)","
            9/10
            "
"jasminn_tan","13 February 2020","This is the perfect movie for when you're feeling down because the characters are so endearing and the animation is so wonderful that you can't help but wish that you lived in the countryside with Totoro as your neighbour too.","
            10/10
            "
"mardalsfossen01","25 January 2019","I always wanted to see Totoro and I gotta say I expected more of it. But maybe it is also positive about the movie that they kept it kind of simple. It probably mainly is for kids but the art style and story definitely also can be appreciated by adults.
I think there should be a sequel, cause the Totoro character has potential.","
            3/10
            "
"krational66","5 May 2020","""Open your hands, I am the wind, dreams are the most different time and space in the world."" ""As long as there are Doudou dragons in everyone's heart, childhood will never disappear, and love is the most beautiful possession."" These originally touched me The lyrics still have this charm. The foolish attachment of Houhou seemed to be back in my body, which delighted me.The two little girls are really cute, Xiaoyue is the elder sister, and Xiaomei is the younger sister. They are lively and cheerful, and they all have the enviable childhood, such as innocence, innocence and kindness. My sister is more sensible, and my sister is still a little childish. When I saw them chasing and playing, I saw my sister following her like a little bug, and always shouted: ""Sister, wait for me!"" I can't help smiling . In addition, they happily have a pair of good parents, because they also maintain their innocence, although they can no longer see Totoro.Totoro is also really cute, although its cry is a little scary, and its smile is a bit ""strange."" But when it took the umbrella and was a little overwhelmed because it would not be used, we all understood its kindness. Then it ""roared"" to its own bus-a big cat with a more weird smile, and left happily, very complacent. Later, this cat car sent the sisters to her mother's hospital, and learned that her mother did not cause any bad news. So the world of the sisters changed from heavy rain to sunny day, and the smile slipped out of my mouth again.There is also an equally cute little boy who, although a little timid, is so shy and cute that he ca n't help but endure. He has a crush on Xiaoyue, so he silently helps her and makes viewers feel warm.Not a heart-breaking tragedy, but the most life-like narrative touched the numb mind. I am deeply in love with this cartoon, not for anything else, just for the childlike innocence that I have lost. Can I still see Totoro?""The world has everything, as long as you are willing to feel it.""","
            10/10
            "
"sayu-ki","26 June 2006","I recommend this movie to all the adults.because it contains a lot of nostalgic scenes which remind us of our good old days.For example, you can enjoy seeing beautiful Japanese nature such as a huge forest as well as old school buildings, old-fashioned bus stops and houses, which we have already lost.Actually, we don't have such natural forests as those in this movie.The forests around us often have artificially trimmed trees.I believe that this is a heeling movie good for those who are stressed and want to be happy.","
            10/10
            "
"manendra-lodhi","4 August 2012","Each film from studio Ghibli has something which cannot be seen normally in other animation films. It's like they treat you in such a gentle way that you cannot hate their films. This film is again a best example of love and innocence at its best. What we have been provided with again is another visual treat of imaginations.The film has two major characters in the form of cute little girls who are enjoying their days as much as they can. They move to a so called haunted house and their adventures take new turns when they meet little creatures. The little girl is so adorable that you simply cannot take your eyes off her.Pros: When you will finish watching the film you will kind of feel happy cause like many other ghibli films this one also has positive attitude as the nature of people projected is a gentle and kind. The film progresses slowly and manages to keep you interested because of the adorable faces of the two major characters. After the halftime the story takes huge leaps of imaginations and you are now completely into the film. Sometimes you want to laugh, cry, get mad and all those emotions are aroused in this show of the film. Cons: Nothing as such but sometimes I feel that by showing us cute little faces and their innocence, aren't they enjoying the benefit of kindness?MESSAGE: ""Never forget the simple pleasures of life.""VERDICT: ""Highly recommended for all animation lovers.""","
            7/10
            "
"Aoi_kdr","6 July 2019","In spite of a blockbuster, studio Ghibli doesn't make the sequel of this movie. I couldn't forget that reason Mamoru Oshii talked about. It is jusw that Hayao Miyazaki never wants to put Totoro on the commercial basis as a character. Then I felt his love for his own works so much.Today, Japanese tend to admire living in an old house in a country have been increasing. I wondered if physiolatry was engraved in their genes.","
            9/10
            "
"sevskirita","20 September 2021","I wish I had gotten more from this movie. It was whimsical, fun, and funny, yes, but I didn't really get much more from it. Especially during the ending, it felt kind of weird. I really just didn't like the dialogue regarding Mother's illness, because it kind of implies that Satsuki was lied to about it just being a cold, then it's just like ""yup, it's just a cold and she got another one before she was about to leave."" It feels super weird and detracts from the ending imo.","
            8/10
            "
"Majkati","30 July 2019","Honestly the whole movie seemed like one giant filler or like some vlog. There was no actual plot and nothing happened until the last 10 minutes. I don't understand the hype about it at all. It wasn't really bad but it wasn't good either.","
            9/10
            "
"tiohn","18 February 1999","I love this movie.  Appropriate for everyone,  but my friends and I like it. It just leaves you with a good feeling.  I can't wait to see the rest of Miyazaki's films when they get released here.","
            10/10
            "
"ShenLong","19 March 1999","Tonari no Totoro holds a special place among all the animated movies I had ever watched as the movie that makes me remember what's it like to be a child again. Totoro reminds us what it feels to see the world around us as a child, where everything is new, fresh, and exciting.  This movie also contains some of the best scenes ever created in an Anime.  There is a lot of HEART in this movie.  It is also clear that rather than designing the visuals for the sake of merely making them look pretty/ appealing, the designers uses their sensitivity to convey how interesting the world looks from their point of view.  This results in a movie that connects to the audience in so many ways.  This movie certainly has the charm and ""magic"" that had been lost in so many recent animated features. I highly recommend this movie.","
            10/10
            "
"Atavisten","27 May 2005","The respectively 4 and 8 year old Mei and Satsuki move with their father to the countryside of Saitama while the mother is in hospital. They find out that they live nearby a giant totoro.Its so great to see that this type of anime gets recognition in the west in the flood of violent ones. This is peaceful, humane and depicts real people instead of the Disney variety of sugarcoated tales. Hayao Miyazaki has made some terrific anime for kids that would not offend a grown up either. I discovered it just a few years ago and I thoroughly enjoy 'Future Boy Conan' and 'Sen to Chihiro no Kamikakushi' for instance.This is also nice, the imagination to come up with nekobus (cat-bus) and the totoro is childlike in a good way. It doesn't have a real story to tell however and that takes it a bit down.And to bathe with your children help give them a natural relationship with their bodies when they grow up and if thats offensive to you, stick with Disney.","
            2/10
            "
"sheikhadil-64637","15 January 2021","This is waste of time
Totally
Plz don't watch it
Plz
You will waste your time","
            9/10
            "
"wildlife-ptech","30 November 2017","Another gem from studio Ghibli! This is a lovingly crafted film with breathtaking visuals. Not just a unique magical fantasy but also a finely observed study of childhood and sibling relationships. As far away from traditional Disney as can be! Many consider it Ghibli's best animation but for me Kiki's delivery service is ever so slightly ahead. Still superb and a definite must see.10/10","
            9/10
            "
"kurosawakira","1 June 2014","Similar to ""Sen to Chihiro no kamikakushi"" (2001) in premise and ""El espíritu de la colmena"" (1973) in its depiction of childhood imagination, Miyazaki's ""Tonari no Totoro"" (1988) succeeds in blending the Japanese folklore and warm childhood summer nostalgia, the unattainable freedom of youthful imagination and hope, and the fear of not only growing up but becoming overwhelmed by the worldly sorrows of the grown-ups.Full of the small, beautiful moments of family life: the bath, the bicycle ride (the dad resting in the grass while the girls eat), the possibility of the mother's death frames a deeply moving story of two children at a loss as to how to cope with the illness and absence of their mother. And they've also just moved house, as Sen had before going through the tunnel, which in this film leads further into the forest, to the magnificent Caphor tree.A great deal is made of that which exists but cannot be seen by the adults. The Susuwatari, the rustle of wind that in fact is something much more than mere wind, the rain that hides more on the darkening nightly road than an ordinary bus, the planted seeds that magically grow overnight; all this leads to the final emotional resolve, where the girls deliver an ear of corn on the windowsill of their mother's hospital room. In a sense, the whole film is all about this trip the children make, where the film tries to convince us that in that ear of corn not everything is as it seems.","
            8/10
            "
"Rosser94","22 March 2012","I'd firstly like to say that I am a HUGE fan of the movies created by Studio Ghibli; they are unlike anything else and this is the case for all of the right reasons.However, I was somewhat disappointed with ""My Neighbour Totoro"" as, although the charm and imagination of Ghibli productions is there, the actual story-telling techniques seem inadequate for such a great studio. In terms of the positives of this movie, it has the cute, crazy, original and adventurous style that fans of Japanese anime and especially Studio Ghibli will know and love. In addition to this, the story is one that will probably put a smile on your face at various points. Furthermore, the characters are, for the majority of the movie's run-time, very likable.However, whilst the style that Ghibli is famous for makes this film a good one, the actual film-making is just not up to the same standard as some of Hayao Miyazaki's other productions, such as Spirited Away and The Castle of Cagliostro. Firstly, some of the characters are introduced in a manner suggestive of a depth to them, however this complexity is never really provided in some cases. We are, essentially, made to want to know more about some characters (their motives, origins, thoughts), however this thirst for knowledge is not entirely satisfied. This limited feel to the movie is furthered by the fact that the whole plot seems slightly too trivial and lacks a driving purpose. Finally, considering the fact that the run-time is around 80minutes, the pacing is quite peculiar, which left, me personally, wanting more to happen quickly, however this desire is never really met.Overall, this is, undoubtedly, a very good film, and worth a watch for any fans of Japanese anime. However, underneath the wonderful style, originality and creativity Studio Ghibli invoke, is a fairly shallow production that relies far more on its charm as opposed to its production values.","
            9/10
            "
"nethy-nho","4 June 2020","A movie that delay a little bit for introduce us a different world, and when finally we came in that world we want more, and we don't have, is still amazing see the sisters interacting with the cute and sometimes weird monster. Has a great family plot with the mom distant of the father because of your health, that show us a perfect and exciting final moment.","
            9/10
            "
"staisil2","8 September 2003","This is one of the cutest movies I've ever seen!  I always loved the idea of the Tortoroes and magic and fantasy, and I love this movie.  This movie is for young and old and it will sure make you smile.  7.9 out of 10.","
            10/10
            "
"pritol","15 July 2020","This is a cute little story, once again from Studio Ghibli with strong female protagonists filled with childlike innocence.In this case it is literal, as the story focuses on two young girls moving to the country so they can be near their mum who is unwell, and while they are there, they end up having some interactions with the forest spirits!It is a very simple story, and not as whacky as some of the other Studio creations, but it is still very enjoyable due to the joy you get from watching these two young girls filled with happiness from the simplest of things.There is, as in other Ghibli movies, nods to Alice in Wonderland here but all in all this movie puts a smile on your face and warms the heart.","
            8/10
            "
"disharma-24131","5 June 2023","""My Neighbor Totoro"" is a 1988 Japanese animated film directed by Hayao Miyazaki and produced by Studio Ghibli. It is widely regarded as one of the greatest animated films of all time and has garnered a massive following worldwide. Set in post-war rural Japan, the movie tells the heartwarming story of two young sisters, Satsuki and Mei, who move to a new house with their father to be closer to their hospitalized mother.The film beautifully captures the innocence and imagination of childhood, exploring the bond between the two sisters and their encounter with friendly forest spirits, particularly the lovable creature known as Totoro. Totoro, with his iconic design and playful demeanor, quickly became an iconic symbol of the movie and Studio Ghibli as a whole.One of the most striking aspects of ""My Neighbor Totoro"" is its masterful animation. Studio Ghibli's attention to detail is evident in every frame, with lush backgrounds, fluid character movements, and vibrant colors that bring the world to life. The film effortlessly blends fantasy and reality, presenting a magical realm that coexists with the everyday world.The pacing of the movie is deliberate and contemplative, allowing the audience to immerse themselves in the atmosphere and gradually become invested in the lives of the characters. The plot unfolds gently, emphasizing the importance of family, friendship, and the power of imagination. The film also tackles themes such as resilience, grief, and the resilience of children in the face of adversity.Moreover, the music by Joe Hisaishi complements the visuals perfectly, enhancing the emotional impact of the scenes. The iconic theme song, ""Tonari no Totoro,"" has become synonymous with the film and continues to resonate with audiences to this day.""My Neighbor Totoro"" is a masterpiece that appeals to both children and adults, offering a timeless and enchanting experience. Its enduring popularity and influence on popular culture are a testament to its universal appeal. Whether you are a fan of animation or simply appreciate heartfelt storytelling, this film is a must-watch.","
            8/10
            "
"An-Jason","15 December 2002","This is a great movie for all kids or anyone who has been a kid (I believe that includes all of us). I watched this film on DVD three days ago and I can't stop thinking about it. Rarely can you find a film that sparks such sincere emotion as this one. This movie had me smiling brightly up to the sad part, and smiling even brighter at the climax. After I watched this film I wished that all movies were rated G and contained the magic that Miyazaki captured when he made this film. My Neighbor Totoro is a must have for any child, or anyone who is a child at heart.","
            10/10
            "
"HollisWoods","10 July 2022","Totoro is honestly one of the greatest feel-good movies of all time. Of course Totoro himself is an icon and adorably designed, but the core of the story is all about the sisters. The whole family rides on positive vibes and energy. The dad does a lot to make sure the kids feel happy and comfortable given the situation. But that still doesn't stop the kids from feeling sad about missing their mom. Totoro was a friendly spirit that appeared to the kids when he was needed most and gave them the happy, magical adventure thy deserved.","
            10/10
            "
"miaalike","22 February 2021","The movie is not just for children. All of us, if at least a bit fortunate to have had a childhood free of superimposed adult perspective, can relate to it. The images and events from the movie are like seen through the eyes of a child. A moderately happy child, not the utopil ultimately carefree one, nor the unhappy one that is dragged into adult problems in a way that ruins childhood. Two sisters take up a summer residence in the countryside with their father, to be closer to their mother who is temporarily in hospital. That is the framework story. On this framework we get to experience beautiful moments in the time spent close to nature, especially by the main character, the big sister. These moments cross into a magical realm, as it often happens with children. The story is like a suite of small poems, haikus if you like to call them so. Once you resonate with the movie, these poems will stay with you forever. The music is also great, matches the atmosphere. And there is that feeling that when watching this movie, you remember dreamily bits and bobs from your own early childhood, otherwise lost under layers and layers of adulthood. Because the movie captures the feel of those moments. No idea how children perceive the movie, however it is family friendly and might provide a watercoloury, nice, story for any child, along with an important message that nature is a warm, kind and spirit-filled entity that loves us all and expects the same from us.","
            7/10
            "
"nathanielqwilson","26 August 2018","For me, the worst movie of its writer and of its studio but then again, I always preferred Fireflies to Mononoke.The issue of this movie is simple. It doesn't have any conflict. This is the thing that is at the centre of all storytelling. I want to be fair and try to understand what this movie was trying to do. It was not meant to be the resolving antagonism between two forces, but rather a meditation on the good things in life, not the bad. In that respect it isn't badly made. It is a breezy and soothing trek quite perfect for someone recovering in hospital after an emotionally and physically traumatizing experience.In other movies, one of the little girls would feel spiteful about having to move home or there would be some other type of family disharmony. But here the worst thing going on with these people is the sick mother but even then, we only see her in a convalescent state.Totoro himself barely does anything but I don't want to reveal too much.
I have exaggerated a little, the movie does try to bring a little conflict for the climax, but it is as contrived and out of the blue as the final act of ""Twilight"". But in ""Twilight's"" defence, they used their climax to explore themes present throughout the book and they are only part one of the ""Twilight Saga"".
It has a professional, verdant design and many instantly icon moments that unfortunately are wasted in having no real context, but they did make me want to like it. It's the five-year-old's birthday party soundtrack that makes me want to dislike it.I can see myself at 5 being tolerant of this movie even if you have to wait through all the slice of life to get anywhere. I can't see myself at 10 caring for this movie at all. But I can see myself at 30 maybe warming to it eventually. It's not really a movie for kids, it's a movie that organic, gluten free parents want their kids to like.But if you're trying to find an entry point into Japanimation or are looking for another from its studio/writer, I'd recommend Porco Rosso way before this, even if this one is the more popular.","
            9/10
            "
"8newk8","24 July 2001","The things which children must cope with are immense and overwhelming.  I think myself lucky to have been safely steered away from such issues as death and loss at an early age, but now that I have seen Tonari no Totoro, I realize that a child's ability to overcome, and the power of the imagination in order to overcome would have helped me through the trauma.Tonari no Totoro deals with such issues when it takes the story of two young sisters, moving to the country with their father as they wait for their mother to recover from some debilitating illness.  But it is not as depressing as it sounds.  In fact, it has to be one of the most uplifting and life affirming movies I have ever seen.  Why?  Because animator Hayao Miyazaki has such an acute understanding of the mindset -- and the imagination -- of children.  Children deal with emotions they can't understand by creating worlds.  By diving into their imagination, they are able to express these emotions in a positive, uplifting way.
And this is how the two sisters of this story deal with the potential loss of their mother.  Projecting their problems through a hole they encounter in the forest, they create an imaginary world of forest beasts which act as playmates and protectors.  And the power of their beliefs then make these creatures real.I gave this video to my niece and nephew before they moved into a new house in a new town.  And although their experience didn't exactly parallel the trauma that the characters in the film experienced, the similarities were sufficient enough so that as soon as they had moved into the new house, and were trying to deal with the unfamiliar surroundings, they had discovered a hole in a hedge, which they subsequently named the ""Totoro hole"", where they could crawl into and find a world all their own, amongst a world they were completely unfamiliar with.  Within weeks, they had introduced all the neighborhood children (their new friends) to the hole, as well as to the film.  Totoro had taken over their new neighborhood!As an adult, you might find yourself sinking into feelings much like this. A sadness for the loss of the ability to tap into our imaginations in order to overcome all obstacles.  But it also will open things up inside you that you thought were long buried over.  Disney could never achieve such a complex mix of emotions.","
            1/10
            "
"e-67102-48412","19 March 2020","The film portrays the two sisters as full and realistic.At the same time, when encountering unknown things, children's curiosity is always greater than fear. They have a pure heart and a lovely character . The film interprets this very well, let us seem to return to childhood again.Chinchillas don't appear many times in this movie.But the audience will love it because it's really simple and cute. But the film not only has illusory imagination, but also shows the quietness and warmth of the real world. The real patron saint is not the imaginary chinchillas, but everyone around them.","
            9/10
            "
